FIPS,County,State,FIPS_Year,Year,Total Population,Total Violent And Property Crimes Rate,Violent Crimes Rate,Violent Crimes Rate D,Property Crimes Rate,Property Crimes Rate D,Total Violent Crimes Rate: Rape Legacy Definition,Total Violent Crimes Rate: Murders And Nonnegligent Manslaughters Rate,Total Violent Crimes Rate: Rape Revised Definition Rate,Total Violent Crimes Rate: Rape Legacy Definition Rate,Total Violent Crimes Rate: Robberies Rate,Total Violent Crimes Rate: Aggravated Assaults Rate,Total Property Crimes Rate: Burglaries Rate,Total Property Crimes Rate: Larcenies Rate,Total Property Crimes Rate: Motor Vehicle Thefts Rate,Arsons Rate,Rape Legacy Definition Rate
38101,Ward County,North Dakota,38101_2014,2014,69384,341.5773089,38.91387063,2,302.6634383,2,0,1.441254468,5.765017872,1.496629689,1.441254468,30.26634383,110.976594,119.6241208,72.06272339,8.647526807,16.46990849
20061,Geary County,Kansas,20061_2017,2017,36818,127.655,40.74094,2,86.91401,1,9.968666732,0,2.716062795,0,0,38.02487914,29.87669075,54.32125591,2.716062795,5.432126,19.55946308
49045,Tooele County,Utah,49045_2014,2014,61598,321.4390078,38.96230397,2,282.4767038,2,0.601264892,4.870287996,16.23429332,16.04264966,0,17.85772265,116.8869119,116.8869119,48.70287996,11.36400532,17.76734226
6081,San Mateo County,California,06081_2016,2016,764797,410.6972177,38.96458799,2,371.7326297,2,13.83888143,0.130753651,7.452958105,7.293625054,8.368233662,23.01264257,59.36215754,273.1443769,39.22609529,1.176782859,17.12015692
36117,Wayne County,New York,36117_2013,2013,92388,528.2071265,38.96609949,2,489.241027,3,2,0,2.222465505,2.164783305,6.494349916,30.30696627,168.8530978,310.6464043,9.741524873,4.848108083,18.76622566
55055,Jefferson County,Wisconsin,55055_2013,2013,84610,434.9367687,39.00248198,2,395.9342867,2,1,0,1.359533601,1.181893393,3.54568018,34.2749084,86.2782177,294.2914549,15.36461411,5.909466966,18.0173889
26031,Cheboygan County,Michigan,26031_2013,2013,25635,339.3797542,39.00916715,2,300.3705871,2,0,0,23.40550029,18.83595523,3.900916715,11.70275015,93.62200117,202.8476692,3.900916715,0,18.48527916
27011,Big Stone County,Minnesota,27011_2014,2014,5127,780.1833431,39.00916715,2,741.1741759,4,0.841942116,0,0,0,0,39.00916715,351.0825044,370.587088,19.50458358,0,19.18515425
20063,Gove County,Kansas,20063_2017,2017,2682,559.2841,74.57121,3,484.7129,3,98.45606678,37.28560776,0,0,0,37.28560776,74.57121551,372.8560776,37.28560776,74.57121,31.22915099
20067,Grant County,Kansas,20067_2017,2017,7748,193.5983,64.53278,3,129.0656,1,0,12.90655653,12.90655653,8.128938704,0,38.71966959,12.90655653,116.1590088,0,0,17.99877375
40019,Carter County,Oklahoma,40019_2015,2015,48689,433.3627719,39.02318799,2,394.3395839,2,1.023606579,0,4.107703999,3.920405798,2.053851999,32.86163199,149.931196,203.3313479,41.07703999,6.161555998,17.73945003
21035,Calloway County,Kentucky,21035_2016,2016,38437,564.5601894,39.02489788,2,525.5352915,3,0,2.601659859,7.804979577,3.239497327,2.601659859,26.01659859,234.1493873,262.7676458,28.61825845,2.601659859,18.31226014
17001,Adams County,Illinois,17001_2016,2016,66578,292.8895431,39.05193908,2,253.837604,2,0,1.501997657,18.02397188,17.57616614,0,19.52596954,82.60987113,162.2157469,9.011985941,0,18.17469489
27085,McLeod County,Minnesota,27085_2016,2016,35842,265.0521734,39.06032029,2,225.9918531,1,0,0,16.74013727,12.05655714,0,22.32018303,78.12064059,142.2911668,5.580045756,0,18.33015444
21049,Clark County,Kentucky,21049_2016,2016,35819,600.240096,39.0854016,2,561.1546944,3,0,0,13.959072,9.360073681,2.7918144,22.3345152,262.4305536,262.4305536,36.2935872,0,18.15732233
21199,Pulaski County,Kentucky,21199_2016,2016,63956,741.13453,39.08937394,2,702.045156,4,0,0,6.254299831,1.705357569,9.381449747,23.45362437,293.9520921,315.8421415,92.25092251,6.254299831,16.44251722
17117,Macoupin County,Illinois,17117_2015,2015,46045,323.5964817,39.09219242,2,284.5042893,2,0,2.171788468,2.171788468,2.053151948,2.171788468,32.57682702,58.63828863,208.4916929,17.37430774,0,17.43595133
55009,Brown County,Wisconsin,55009_2018,2018,263378,281.7243657,39.10729066,2,242.6170751,1,15.70051851,0,16.70602708,16.23639167,1.518729734,20.88253385,26.95745279,204.2691493,11.39047301,1.518729734,19.20748077
21033,Caldwell County,Kentucky,21033_2013,2013,12785,336.3316386,39.10833007,2,297.2233086,2,11.03444497,0,0,0,0,39.10833007,109.5033242,156.4333203,31.28666406,7.821666015,19.15398277
21163,Meade County,Kentucky,21163_2016,2016,28126,444.4286425,39.10972054,2,405.318922,2,0,0,0,0,0,39.10972054,220.4366067,127.9954491,56.88686624,0,17.19051649
40139,Texas County,Oklahoma,40139_2018,2018,20455,263.9941335,39.11024199,2,224.8838915,1,0,0,14.66634075,14.03846556,0,24.44390125,83.10926424,127.1082865,14.66634075,0,18.06659805
21215,Spencer County,Kentucky,21215_2015,2015,17894,530.9042137,39.11925785,2,491.7849559,3,0,0,16.76539622,12.29789902,0,22.35386163,162.0654968,290.6002012,39.11925785,0,17.43266963
55093,Pierce County,Wisconsin,55093_2015,2015,40889,361.9555382,39.13032845,2,322.8252097,2,17.67261786,2.445645528,0,0,0,36.68468292,132.0648585,190.7603512,0,0,20.55233317
20069,Gray County,Kansas,20069_2017,2017,6037,1557.065,248.4678,3,1308.597,5,0,0,16.5645188,12.16485071,0,231.9032632,430.6774888,679.1452708,198.7742256,16.56452,13.97753293
6013,Contra Costa County,California,06013_2013,2013,1095980,234.2196025,39.14305006,2,195.0765525,1,29,0.547455246,2.724567736,2.646033687,10.76661983,25.18294129,76.46124929,117.5203927,1.094910491,1.642365737,20.02844884
20071,Greeley County,Kansas,20071_2017,2017,1235,1214.575,161.9433,3,1052.632,5,87.75661412,0,0,0,80.97165992,80.97165992,242.9149798,728.7449393,80.97165992,0,25.05763253
48363,Palo Pinto County,Texas,48363_2014,2014,28096,512.5284738,39.15148064,2,473.3769932,3,0,0,10.67767654,10.57063454,3.559225513,24.91457859,199.3166287,217.1127563,56.9476082,0,17.03617472
48493,Wilson County,Texas,48493_2019,2019,51070,485.607989,39.1619346,2,446.4460544,3,0,0,13.70667711,13.00562893,0,25.45525749,184.0610926,217.348737,45.03622479,5.87429019,17.79345951
8059,Jefferson County,Colorado,08059_2016,2016,571837,544.3859002,39.17200181,2,505.2138984,3,4.029005126,0.349750016,11.54175053,6.848717951,2.623125121,24.65737614,79.39325367,378.9541425,46.86650217,2.273375105,16.13279974
28045,Hancock County,Mississippi,28045_2014,2014,45949,1314.50086,39.17386668,2,1275.326993,5,0,0,6.449804093,6.52897778,2.176325927,30.46856297,332.9778668,811.7695706,130.5795556,2.176325927,14.32314994
17063,Grundy County,Illinois,17063_2019,2019,51054,193.9123281,39.1742077,2,154.7381204,1,6.868826604,1.958710385,11.75226231,11.07576178,3.91742077,21.54581424,37.21549732,113.6052023,3.91742077,3.91742077,19.08585053
26121,Muskegon County,Michigan,26121_2019,2019,173566,281.7372066,39.17818006,2,242.5590265,1,0,0.576149707,16.7083415,11.63212559,1.152299413,20.74138944,50.12502449,180.9110079,11.52299413,1.152299413,17.71709034
26141,Presque Isle County,Michigan,26141_2016,2016,12762,203.7298229,39.1788121,2,164.5510108,1,0,0,23.50728726,18.73423745,0,15.67152484,54.85033694,101.8649115,7.83576242,0,18.2828969
29051,Cole County,Missouri,29051_2014,2014,76557,368.3529919,39.1864885,2,329.1665034,2,0,2.612432567,2.612432567,0,2.612432567,31.3491908,88.82270726,218.1381193,22.20567682,1.306216283,17.46460019
49037,San Juan County,Utah,49037_2019,2019,15308,287.4314084,39.19519206,2,248.2362164,1,0,6.532532009,6.532532009,5.933763989,6.532532009,19.59759603,45.72772407,163.3133002,39.19519206,0,16.63574128
39067,Harrison County,Ohio,39067_2016,2016,15307,653.2958777,39.19775266,2,614.098125,3,22.34763199,0,6.532958777,6.305370273,13.06591755,19.59887633,222.1205984,365.8456915,26.13183511,6.532958777,20.95020929
42041,Cumberland County,Pennsylvania,42041_2016,2016,247435,742.0130539,39.20221472,2,702.8108392,4,35.70586157,0.404146544,7.274637784,2.947563733,13.33683594,18.18659446,78.0002829,611.4737204,13.33683594,7.274637784,21.27080964
16077,Power County,Idaho,16077_2015,2015,7648,614.539749,39.22594142,2,575.3138075,3,0,0,0,0,0,39.22594142,117.6778243,405.334728,52.30125523,0,16.28937324
17067,Hancock County,Illinois,17067_2018,2018,17844,700.5155795,39.22887245,2,661.286707,3,0,0,5.604124636,5.186098861,0,33.62474781,162.5196144,487.5588433,11.20824927,0,18.03788298
20073,Greenwood County,Kansas,20073_2017,2017,6304,1189.721,269.67,3,920.0508,4,0,15.86294416,15.86294416,11.256134,0,237.9441624,237.9441624,602.7918782,79.31472081,0,15.96167938
13249,Schley County,Georgia,13249_2016,2016,5098,431.5417811,39.23107101,2,392.3107101,2,0,0,19.62896404,19.6155355,0,19.6155355,117.693213,255.0019616,19.6155355,0,18.00397038
37029,Camden County,North Carolina,37029_2013,2013,10193,637.6925341,39.24261748,2,598.4499166,3,0,0,0.150609567,0,19.62130874,19.62130874,166.7811243,421.8581379,9.810654371,9.810654371,18.71655182
40093,Major County,Oklahoma,40093_2018,2018,7644,340.1360544,39.24646782,2,300.8895866,2,0,0,0,0,0,39.24646782,91.57509158,156.9858713,52.32862376,0,16.50345745
48445,Terry County,Texas,48445_2014,2014,12739,313.996389,39.24954863,2,274.7468404,2,0,0,0,0.06137821,0,39.24954863,78.49909726,164.8481042,31.3996389,0,17.17523697
17019,Champaign County,Illinois,17019_2015,2015,208861,289.1875458,39.26056085,2,249.9269849,1,5.779587613,0.957574655,12.44847051,12.18514366,1.436361982,24.4181537,75.64839774,159.43618,14.84240715,3.351511292,18.49647164
36077,Otsego County,New York,36077_2014,2014,61128,158.6834184,39.26187672,2,119.4215417,1,0,0,14.72320377,14.49666094,0,24.53867295,49.0773459,68.70828426,1.63591153,1.63591153,18.46912503
20077,Harper County,Kansas,20077_2017,2017,5798,258.7099,17.24733,1,241.4626,1,4.787042614,0,0,0,0,17.24732666,103.48396,137.9786133,0,0,19.07168407
42061,Huntingdon County,Pennsylvania,42061_2013,2013,45843,237.7680344,39.26444604,2,198.5035883,1,12.22795076,0,0,0,2.181358114,37.08308793,30.53901359,163.6018585,4.362716227,1.057329078,19.2434886
54073,Pleasants County,West Virginia,54073_2014,2014,7634,235.7872675,39.29787791,2,196.4893896,1,0,0,13.09929264,8.709631102,0,26.19858528,65.49646319,117.8936337,13.09929264,0,18.00242175
37149,Polk County,North Carolina,37149_2014,2014,20357,1120.00786,39.29852139,2,1080.709338,5,0,0,4.821461809,4.912315174,0,34.38620622,225.966498,781.0581127,73.68472761,4.912315174,15.9956773
21053,Clinton County,Kentucky,21053_2016,2016,10177,245.6519603,39.30431365,2,206.3476467,1,0,9.826078412,9.826078412,5.283645864,9.826078412,9.826078412,49.13039206,58.95647047,98.26078412,0,14.59863584
49051,Wasatch County,Utah,49051_2016,2016,30528,294.8113208,39.3081761,2,255.5031447,2,0,0,6.551362683,6.338915697,0,32.75681342,45.85953878,183.4381551,26.20545073,3.275681342,17.40501977
55039,Fond du Lac County,Wisconsin,55039_2014,2014,101759,231.9205181,39.30856239,2,192.6119557,1,13.88930394,0.98271406,7.861712478,7.961458935,1.965428119,28.49870773,61.91098576,118.9084012,11.79256872,0.98271406,19.43204233
27127,Redwood County,Minnesota,27127_2016,2016,15263,419.3146826,39.31075149,2,380.0039311,2,0,0,6.551791915,2.118015776,0,32.75895958,85.1732949,262.0716766,32.75895958,0,17.07742543
18005,Bartholomew County,Indiana,18005_2016,2016,81402,663.3743643,39.31107344,2,624.0632908,3,0,0,7.314412361,7.37082627,3.685413135,28.25483403,173.2144173,372.2267266,78.62214688,0,15.69339269
21053,Clinton County,Kentucky,21053_2015,2015,10174,196.5795164,39.31590328,2,157.2636131,1,0.18808679,0,0,0,0,39.31590328,9.828975821,137.6056615,9.828975821,0,17.59395502
23007,Franklin County,Maine,23007_2013,2013,30519,278.5150234,39.31976801,2,239.1952554,1,0,0,26.21317868,25.78610084,6.553294669,6.553294669,72.08624136,154.0024247,13.10658934,0,18.11758989
20079,Harvey County,Kansas,20079_2017,2017,34814,272.8787,66.06538,3,206.8134,1,0,8.617222956,2.872407652,0,0,54.57574539,80.42741426,103.4066755,22.97926122,0,17.49793494
53019,Ferry County,Washington,53019_2019,2019,7627,380.2281369,39.33394519,2,340.8941917,2,0,0,26.22263013,24.79675928,13.11131506,0,52.44526026,249.1149862,39.33394519,0,16.86348849
20061,Geary County,Kansas,20061_2016,2016,35586,179.8460069,39.341314,2,140.5046929,1,1.378176748,0,2.810093857,0,2.810093857,33.72112629,53.39178329,87.11290957,0,0,18.42443979
21231,Wayne County,Kentucky,21231_2019,2019,20333,211.4788767,39.34490729,2,172.1339694,1,0,0,24.59056706,19.30840359,4.918113412,9.836226823,34.42679388,113.1166085,24.59056706,9.836226823,18.14509601
19021,Buena Vista County,Iowa,19021_2016,2016,20332,142.6323038,39.34684242,2,103.2854613,1,0,0,14.75506591,10.10397088,0,24.59177651,34.42848711,63.93861893,4.918355302,0,18.18820838
27127,Redwood County,Minnesota,27127_2018,2018,15249,314.7747393,39.34684242,2,275.4278969,2,0,0,6.557807069,1.898718911,0,32.78903535,52.46245655,196.7342121,26.23122828,0,17.20625823
18003,Allen County,Indiana,18003_2015,2015,368450,246.1663726,39.35405075,2,206.8123219,1,37.62738674,0.542814493,3.628243744,3.799701452,16.28443479,18.72710001,48.85330438,144.3886552,13.57036233,0,21.29639154
26053,Gogebic County,Michigan,26053_2016,2016,15243,380.5025257,39.36233025,2,341.1401955,2,0,0,26.2415535,21.46202713,0,13.12077675,65.60388375,255.8551466,19.68116512,0,17.7073283
48141,El Paso County,Texas,48141_2015,2015,835593,147.9189031,39.37323553,2,108.5456676,1,48.33891351,0.718052928,4.787019518,5.091717168,1.795132319,32.07303077,29.44017003,67.25762423,11.84787331,1.555781343,22.02981933
36013,Chautauqua County,New York,36013_2016,2016,129504,480.294045,39.38102298,2,440.913022,3,0,0,13.12700766,12.64038391,4.633061527,21.62095379,139.7640227,284.161107,16.98789227,1.544353842,17.9999632
17163,St. Clair County,Illinois,17163_2015,2015,264052,250.7081938,39.38618151,2,211.3220123,1,25.82901418,1.136139851,7.574265675,7.492412618,12.11882508,18.5569509,114.750125,82.93820914,13.63367821,2.650992986,20.90452754
21029,Bullitt County,Kentucky,21029_2015,2015,78702,640.3903332,39.38908795,2,601.0012452,3,0,0,12.7061574,8.118849002,8.894310183,17.78862037,240.1463749,292.2416203,68.61324998,3.811847221,16.9075334
39083,Knox County,Ohio,39083_2013,2013,60923,1052.147793,39.39398913,2,1012.753804,4,20.74283247,0,14.77274593,14.81838511,3.282832428,21.33841078,300.3791671,712.3746368,0,6.565664856,21.80984647
17057,Fulton County,Illinois,17057_2016,2016,35536,326.4295362,39.39666817,2,287.0328681,2,11.07675777,2.814047726,5.628095452,5.376925051,8.442143179,22.51238181,112.561909,160.4007204,14.07023863,2.814047726,19.43495507
4009,Graham County,Arizona,04009_2018,2018,38072,330.9518806,39.39903341,2,291.5528472,2,73.57253249,0,2.626602227,2.827448517,7.879806682,28.8926245,70.91826014,189.1153604,31.51922673,39.39903341,27.91364127
21013,Bell County,Kentucky,21013_2013,2013,27905,347.6079556,39.41945888,2,308.1884967,2,17.94539811,0,3.583587171,0,3.583587171,32.25228454,103.924028,182.7629457,21.50152302,10.75076151,20.39684149
48097,Cooke County,Texas,48097_2018,2018,40574,325.3314931,39.43412037,2,285.8973727,2,5.241102231,0,9.858530093,9.328958953,2.464632523,27.11095776,120.7669936,145.4133189,19.71706019,2.464632523,18.74121447
4003,Cochise County,Arizona,04003_2018,2018,126770,464.6209671,39.44150824,2,425.1794589,2,0,0,2.366490495,1.824443799,3.944150824,33.13086692,141.9894297,224.0277668,59.16226236,1.57766033,16.40743517
18023,Clinton County,Indiana,18023_2013,2013,32958,804.053644,39.44414103,2,764.609503,4,1,0,3.086979165,3.034164694,15.17082347,21.23915286,230.5965168,482.4321864,51.58079981,3.034164694,17.17429268
41057,Tillamook County,Oregon,41057_2014,2014,25342,1104.885171,39.46018467,2,1065.424986,5,0,3.946018467,3.946018467,3.931067275,3.946018467,27.62212927,252.5451819,741.8514719,71.02833241,0,15.90795384
19159,Ringgold County,Iowa,19159_2016,2016,5068,651.1444357,39.46329913,2,611.6811365,3,26.24559044,0,19.73164957,15.25449529,0,19.73164957,414.3646409,197.3164957,0,19.73164957,24.99970095
48225,Houston County,Texas,48225_2013,2013,22806,916.4255021,39.46329913,2,876.9622029,4,2,0,8.804857183,8.769622029,0,30.6936771,359.5545032,425.3266684,92.08103131,4.384811015,16.97656001
16047,Gooding County,Idaho,16047_2018,2018,15196,454.0668597,39.48407476,2,414.5827849,2,0,0,6.580679126,1.963631255,0,32.90339563,131.6135825,217.1624112,65.80679126,6.580679126,16.66551621
28045,Hancock County,Mississippi,28045_2013,2013,45587,1208.677913,39.48494088,2,1169.192972,5,1,2.193607827,2.110369508,2.193607827,10.96803913,24.12968609,313.6859192,743.6330533,111.8739992,0,14.83153067
51045,Craig County,Virginia,51045_2018,2018,5064,98.73617694,39.49447077,2,59.24170616,1,0,0,0,0,0,39.49447077,0,39.49447077,19.74723539,0,17.30082205
29093,Iron County,Missouri,29093_2019,2019,10125,661.7283951,39.50617284,2,622.2222222,3,0,0,9.87654321,5.412783142,0,29.62962963,207.4074074,276.5432099,138.2716049,0,13.98979238
29053,Cooper County,Missouri,29053_2016,2016,17712,508.1300813,39.52122855,2,468.6088528,3,2.901982391,0,0,0,5.645889792,33.87533875,163.730804,248.4191509,56.45889792,5.645889792,17.3391289
27127,Redwood County,Minnesota,27127_2019,2019,15170,329.5978906,39.55174687,2,290.0461437,2,0,0,0,0,0,39.55174687,59.3276203,210.94265,19.77587343,0,17.40600441
19057,Des Moines County,Iowa,19057_2013,2013,40452,425.1952932,39.55305053,2,385.6422427,2,2.420676705,0,2.472065658,0,0,37.08098487,116.1870859,247.2065658,22.24859092,4.944131316,18.21361529
48225,Houston County,Texas,48225_2016,2016,22754,672.4092467,39.5534851,2,632.8557616,3,0,4.394831678,4.394831678,4.219944515,0,30.76382175,307.6382175,281.2692274,43.94831678,0,18.01294552
39101,Marion County,Ohio,39101_2014,2014,65720,1810.712112,39.56177724,2,1771.150335,5,47.97986923,1.521606817,10.65124772,10.91801763,13.69446135,13.69446135,348.447961,1401.399878,21.30249544,12.17285453,23.55060396
27135,Roseau County,Minnesota,27135_2019,2019,15165,243.9828553,39.56478734,2,204.4180679,1,0,0,13.18826245,8.28307401,0,26.37652489,13.18826245,178.041543,13.18826245,0,17.55073523
53077,Yakima County,Washington,53077_2014,2014,247687,679.0828748,39.56606524,2,639.5168095,3,6.079546941,1.614941438,4.441088955,4.175660909,4.844824315,28.66521053,253.5458058,309.6650208,76.30598295,4.441088955,17.058491
48437,Swisher County,Texas,48437_2014,2014,7581,738.6888273,39.57261575,2,699.1162116,4,48.01555886,0,0,0.51522869,13.19087192,26.38174383,237.4356945,422.1079013,39.57261575,13.19087192,23.70946511
29121,Macon County,Missouri,29121_2018,2018,15153,514.7495545,39.59611958,2,475.153435,3,4.930937762,6.599353263,0,0,0,32.99676632,178.1825381,290.3715436,6.599353263,0,19.01529701
37199,Yancey County,North Carolina,37199_2016,2016,17678,412.9426406,39.59723951,2,373.3454011,2,0,0,11.23466765,11.313497,0,28.2837425,203.642946,158.388958,11.313497,0,18.89307784
19195,Worth County,Iowa,19195_2016,2016,7572,330.1637612,39.61965135,2,290.5441099,2,5.673277242,0,0,0,0,39.61965135,92.44585314,198.0982567,0,0,19.02290428
48103,Crane County,Texas,48103_2015,2015,5048,336.7670365,39.61965135,2,297.1473851,2,4.023779233,19.80982567,0,0,0,19.80982567,59.42947702,217.9080824,19.80982567,0,17.60404116
20081,Haskell County,Kansas,20081_2017,2017,4087,782.9704,0,1,782.9704,4,0,0,0,0,0,0,195.7425985,538.2921458,48.93564962,0,16.6880047
48381,Randall County,Texas,48381_2018,2018,136271,221.6172186,39.62691989,2,181.9902987,1,5.216951972,0,17.61196439,16.87826502,4.402991099,17.61196439,51.36822948,114.4777686,16.14430069,1.4676637,18.34506574
53005,Benton County,Washington,53005_2018,2018,201877,269.4710145,39.62809037,2,229.8429242,1,16.5244916,0.990702259,6.439564685,5.84021125,2.476755648,29.72106778,55.97467765,153.0634991,20.80474745,2.476755648,19.22200724
29063,DeKalb County,Missouri,29063_2016,2016,12613,388.4880679,39.64163958,2,348.8464283,2,14.99403777,0,0,0,7.928327916,31.71331166,110.9965908,190.27987,47.56996749,7.928327916,18.91625186
